DataConsumo,Filial,Cliente,TipoEstabelecimento,Estado,Produto,Fornecedor,Volumes,Quantidade
2024-10-08,3.0,134615,42,41.0,2503.0,80047,0.5,3.0
2024-10-02,7.0,168659,51,41.0,2503.0,80047,0.5,3.0
2024-10-18,6.0,181261,39,42.0,2805.0,80047,0.833,10.0
2024-10-18,4.0,175195,39,41.0,2805.0,80047,1.0,12.0
2024-10-07,4.0,4957,41,41.0,2805.0,80047,0.083,1.0
2024-10-07,4.0,5284,71,41.0,2805.0,80047,0.083,1.0
2024-10-07,4.0,5291,41,41.0,2805.0,80047,0.083,1.0
2024-10-07,3.0,118372,36,41.0,2805.0,80047,0.5,6.0
2024-10-18,6.0,20417,34,42.0,4339.0,80047,1.0,6.0
2024-10-02,5.0,159881,24,41.0,8815.0,80047,0.166,2.0
2024-10-04,5.0,137106,41,41.0,8815.0,80047,0.083,1.0
2024-10-18,5.0,178889,41,41.0,9636.0,80047,0.25,3.0
2024-10-18,5.0,164220,84,41.0,9636.0,80047,0.166,2.0
2024-10-18,5.0,172088,41,41.0,9636.0,80047,0.25,3.0
2024-10-01,3.0,173068,84,41.0,9636.0,80047,0.166,2.0
2024-10-08,5.0,176987,93,41.0,9636.0,80047,0.166,2.0
2024-10-09,3.0,180203,41,41.0,9636.0,80047,0.25,3.0
2024-10-09,3.0,140316,34,41.0,9636.0,80047,0.166,2.0
2024-10-09,3.0,127352,81,41.0,9636.0,80047,0.083,1.0
2024-10-11,3.0,121452,41,41.0,9636.0,80047,0.166,2.0
2024-10-11,5.0,157833,24,41.0,9636.0,80047,0.166,2.0
2024-10-03,3.0,148550,24,41.0,9636.0,80047,0.25,3.0
2024-10-04,5.0,165636,39,41.0,9636.0,80047,1.0,12.0
2024-10-16,3.0,157504,34,41.0,9636.0,80047,0.5,6.0
2024-10-19,4.0,37236,41,41.0,9636.0,80047,0.083,1.0
2024-10-19,4.0,102912,41,41.0,9636.0,80047,0.166,2.0
2024-10-07,4.0,27302,41,41.0,9636.0,80047,0.083,1.0
2024-10-09,4.0,170322,35,41.0,9636.0,80047,0.166,2.0
2024-10-10,4.0,1029,41,41.0,9636.0,80047,0.166,2.0
2024-10-10,4.0,113126,34,41.0,9636.0,80047,0.25,3.0
2024-10-10,4.0,137850,72,41.0,9636.0,80047,0.166,2.0
2024-10-12,4.0,181127,93,41.0,9636.0,80047,0.166,2.0
2024-10-15,4.0,167289,93,41.0,9636.0,80047,0.166,2.0
2024-10-17,4.0,156613,39,41.0,9636.0,80047,0.166,2.0
2024-10-01,4.0,143158,72,41.0,9636.0,80047,0.083,1.0
2024-10-02,4.0,175633,72,41.0,9636.0,80047,0.166,2.0
2024-10-04,4.0,37615,34,41.0,9636.0,80047,0.166,2.0
2024-10-05,4.0,115122,84,41.0,9636.0,80047,0.166,2.0
2024-10-04,4.0,21004,41,41.0,9636.0,80047,0.083,1.0
2024-10-04,4.0,442,41,41.0,9636.0,80047,0.083,1.0
2024-10-04,4.0,639,41,41.0,9636.0,80047,0.083,1.0
2024-10-04,4.0,1527,41,41.0,9636.0,80047,0.083,1.0
2024-10-05,4.0,2968,41,41.0,9636.0,80047,0.083,1.0
2024-10-18,6.0,180911,41,42.0,9636.0,80047,0.083,1.0
2024-10-10,6.0,150390,24,42.0,9636.0,80047,0.083,1.0
2024-10-03,6.0,157717,72,42.0,9636.0,80047,1.0,12.0
2024-10-10,3.0,146599,34,41.0,9637.0,80047,1.0,12.0
2024-10-17,4.0,112635,35,41.0,9637.0,80047,0.166,2.0
2024-10-07,4.0,5844,42,41.0,423.0,80047,0.083,1.0
2024-10-07,4.0,5905,41,41.0,423.0,80047,0.083,1.0
2024-10-07,4.0,38702,41,41.0,423.0,80047,0.083,1.0
2024-10-08,4.0,124085,41,41.0,423.0,80047,0.083,1.0
2024-10-11,4.0,175637,33,41.0,423.0,80047,0.083,1.0
2024-10-08,5.0,164170,35,41.0,423.0,80047,1.0,12.0
2024-10-02,7.0,177012,41,41.0,423.0,80047,0.083,1.0
2024-10-05,7.0,179932,81,41.0,657.0,80047,1.0,12.0
2024-10-08,4.0,179471,93,41.0,657.0,80047,0.083,1.0
2024-10-08,6.0,175167,72,42.0,683.0,80047,0.166,2.0
2024-10-09,6.0,174983,39,42.0,683.0,80047,0.0,1.0
2024-10-10,6.0,156629,34,42.0,683.0,80047,0.083,1.0
2024-10-11,6.0,155219,24,42.0,683.0,80047,0.083,1.0
2024-10-16,6.0,170431,24,42.0,683.0,80047,0.083,1.0
2024-10-07,6.0,166365,24,42.0,693.0,80047,1.0,12.0
2024-10-12,4.0,113079,35,41.0,693.0,80047,0.5,6.0
2024-10-04,4.0,103368,36,41.0,693.0,80047,0.0,12.0
2024-10-17,4.0,140756,72,41.0,693.0,80047,0.083,1.0
2024-10-14,7.0,171252,42,41.0,693.0,80047,0.083,1.0
2024-10-10,6.0,162742,33,42.0,816.0,80047,0.166,1.0
2024-10-10,6.0,165499,24,42.0,816.0,80047,0.166,1.0
2024-10-04,6.0,161170,23,42.0,816.0,80047,0.166,1.0
2024-10-08,4.0,5703,36,41.0,816.0,80047,2.0,12.0
2024-10-09,4.0,1248,81,41.0,816.0,80047,0.333,2.0
2024-10-08,4.0,51321,41,41.0,816.0,80047,0.166,1.0
2024-10-08,4.0,51789,41,41.0,816.0,80047,0.166,1.0
2024-10-08,4.0,121699,42,41.0,816.0,80047,0.166,1.0
2024-10-08,4.0,122669,41,41.0,816.0,80047,0.166,1.0
2024-10-08,4.0,123246,72,41.0,816.0,80047,0.166,1.0
2024-10-17,3.0,115258,81,41.0,816.0,80047,0.0,1.0
2024-10-18,5.0,180231,39,41.0,816.0,80047,0.166,1.0
2024-10-08,3.0,175269,81,41.0,816.0,80047,0.166,1.0
2024-10-08,5.0,177558,41,41.0,816.0,80047,0.166,1.0
2024-10-15,3.0,169057,61,41.0,816.0,80047,1.0,6.0
2024-10-19,4.0,146662,34,41.0,816.0,80047,0.166,1.0
2024-10-17,4.0,174227,51,41.0,816.0,80047,0.333,2.0
2024-10-05,7.0,114157,81,41.0,2503.0,80047,2.0,12.0
2024-10-11,6.0,167069,36,42.0,2805.0,80047,0.083,1.0
2024-10-18,4.0,10004,35,41.0,2805.0,80047,1.0,12.0
2024-10-07,4.0,4264,41,41.0,2805.0,80047,0.083,1.0
2024-10-07,4.0,4278,41,41.0,2805.0,80047,0.083,1.0
2024-10-07,4.0,4899,41,41.0,2805.0,80047,0.083,1.0
2024-10-07,4.0,30304,41,41.0,2805.0,80047,0.083,1.0
2024-10-03,4.0,6684,34,41.0,2805.0,80047,0.083,1.0
2024-10-11,3.0,169585,34,41.0,4339.0,80047,2.0,12.0
2024-10-08,4.0,161941,94,41.0,8733.0,80047,0.916,11.0
2024-10-18,6.0,181063,34,42.0,9636.0,80047,0.5,6.0
2024-10-10,6.0,173367,39,42.0,9636.0,80047,0.083,1.0
2024-10-10,6.0,154539,24,42.0,9636.0,80047,0.083,1.0
2024-10-16,6.0,168305,72,42.0,9636.0,80047,5.0,60.0
2024-10-01,4.0,174924,41,41.0,9636.0,80047,1.0,12.0
2024-10-08,4.0,51410,41,41.0,9636.0,80047,0.25,3.0
2024-10-04,4.0,157831,72,41.0,9636.0,80047,0.166,2.0
2024-10-04,4.0,7116,81,41.0,9636.0,80047,0.083,1.0
2024-10-04,4.0,170534,71,41.0,9636.0,80047,0.083,1.0
2024-10-05,4.0,162785,42,41.0,9636.0,80047,0.5,6.0
2024-10-05,4.0,173439,41,41.0,9636.0,80047,0.083,1.0
2024-10-04,4.0,1155,41,41.0,9636.0,80047,0.083,1.0
2024-10-04,4.0,1515,41,41.0,9636.0,80047,0.083,1.0
2024-10-18,3.0,130898,34,41.0,9636.0,80047,0.083,1.0
2024-10-18,5.0,140704,39,41.0,9636.0,80047,0.166,2.0
2024-10-18,5.0,177661,39,41.0,9636.0,80047,0.166,2.0
2024-10-18,5.0,163153,84,41.0,9636.0,80047,0.166,2.0
2024-10-07,3.0,121656,81,41.0,9636.0,80047,0.083,1.0
2024-10-07,5.0,135516,39,41.0,9636.0,80047,0.166,2.0
2024-10-10,3.0,180724,35,41.0,9636.0,80047,0.166,2.0
2024-10-02,5.0,171530,24,41.0,9636.0,80047,0.083,1.0
2024-10-04,3.0,176495,39,41.0,9636.0,80047,0.083,1.0
2024-10-04,3.0,128367,41,41.0,9636.0,80047,0.166,2.0
2024-10-04,3.0,173705,42,41.0,9636.0,80047,0.083,1.0
2024-10-07,5.0,128458,41,41.0,9636.0,80047,0.166,2.0
2024-10-14,3.0,133250,41,41.0,9636.0,80047,0.166,2.0
2024-10-16,3.0,160427,72,41.0,9636.0,80047,3.0,36.0
2024-10-16,3.0,157588,34,41.0,9636.0,80047,0.5,6.0
2024-10-17,3.0,147502,39,41.0,9636.0,80047,1.0,12.0
2024-10-18,4.0,151404,72,41.0,9636.0,80047,1.0,12.0
2024-10-18,4.0,177263,93,41.0,9636.0,80047,0.5,6.0
2024-10-19,4.0,166923,41,41.0,9636.0,80047,1.25,15.0
2024-10-07,4.0,26034,41,41.0,9636.0,80047,0.083,1.0
2024-10-07,4.0,3112,41,41.0,9636.0,80047,0.083,1.0
2024-10-07,4.0,3241,41,41.0,9636.0,80047,0.083,1.0
2024-10-12,4.0,170490,84,41.0,9636.0,80047,0.166,2.0
2024-10-14,4.0,110926,41,41.0,9636.0,80047,0.083,1.0
2024-10-14,4.0,181187,41,41.0,9636.0,80047,0.083,1.0
2024-10-15,4.0,131448,41,41.0,9636.0,80047,0.166,2.0
2024-10-15,4.0,172085,39,41.0,9636.0,80047,0.166,2.0
2024-10-17,4.0,131123,41,41.0,9636.0,80047,0.083,1.0
2024-10-17,4.0,2334,42,41.0,9636.0,80047,0.25,3.0
2024-10-10,6.0,157828,34,42.0,9637.0,80047,0.083,1.0
2024-10-01,4.0,130007,35,41.0,9637.0,80047,0.5,6.0
2024-10-07,4.0,113474,36,41.0,9637.0,80047,15.0,180.0
2024-10-19,4.0,151378,35,41.0,9637.0,80047,5.0,60.0
2024-10-07,5.0,145612,35,41.0,9637.0,80047,15.0,180.0
2024-10-16,5.0,1211,72,41.0,423.0,80047,2.0,24.0
2024-10-07,4.0,5697,42,41.0,423.0,80047,0.083,1.0
2024-10-08,4.0,42042,41,41.0,423.0,80047,0.083,1.0
2024-10-08,4.0,124075,41,41.0,423.0,80047,0.083,1.0
2024-10-10,4.0,102605,34,41.0,423.0,80047,0.083,1.0
2024-10-14,3.0,174849,41,41.0,423.0,80047,0.0,6.0
2024-10-12,4.0,180971,93,41.0,657.0,80047,0.166,2.0
2024-10-11,4.0,172977,39,41.0,683.0,80047,0.5,6.0
2024-10-07,6.0,157072,34,42.0,683.0,80047,0.083,1.0
2024-10-09,6.0,167205,39,42.0,683.0,80047,0.083,1.0
2024-10-09,6.0,175132,39,42.0,683.0,80047,0.083,1.0
2024-10-10,6.0,173183,36,42.0,683.0,80047,0.0,12.0
2024-10-18,4.0,119548,41,41.0,693.0,80047,0.083,1.0
2024-10-09,4.0,171803,41,41.0,693.0,80047,0.25,3.0
2024-10-04,4.0,129936,42,41.0,693.0,80047,0.083,1.0
2024-10-16,4.0,3528,36,41.0,693.0,80047,1.0,12.0
2024-10-17,4.0,5931,34,41.0,693.0,80047,0.083,1.0
2024-10-10,5.0,144670,41,41.0,693.0,80047,0.083,1.0
2024-10-16,5.0,122926,41,41.0,693.0,80047,0.083,1.0
2024-10-10,6.0,167677,34,42.0,693.0,80047,2.0,24.0
2024-10-14,6.0,170894,35,42.0,693.0,80047,0.416,5.0
2024-10-08,4.0,51425,41,41.0,816.0,80047,0.166,1.0
2024-10-08,4.0,53612,41,41.0,816.0,80047,0.166,1.0
2024-10-08,4.0,105048,41,41.0,816.0,80047,0.166,1.0
2024-10-10,6.0,165253,24,42.0,816.0,80047,0.166,1.0
2024-10-18,5.0,152228,81,41.0,816.0,80047,0.166,1.0
2024-10-09,3.0,115141,33,41.0,816.0,80047,1.0,6.0
2024-10-02,5.0,163008,34,41.0,816.0,80047,1.0,6.0
2024-10-15,3.0,111704,53,41.0,1399.0,80047,0.666,4.0
2024-10-08,7.0,171061,42,41.0,2503.0,80047,1.0,6.0
2024-10-10,3.0,173337,41,41.0,2503.0,80047,0.333,2.0
2024-10-10,6.0,166364,26,42.0,2805.0,80047,0.083,1.0
2024-10-10,6.0,166402,24,42.0,2805.0,80047,0.083,1.0
2024-10-17,4.0,154648,36,41.0,2805.0,80047,0.0,24.0
2024-10-07,4.0,4229,41,41.0,2805.0,80047,0.083,1.0
2024-10-07,4.0,4409,41,41.0,2805.0,80047,0.083,1.0
2024-10-10,5.0,97,34,41.0,3423.0,80047,0.25,3.0
2024-10-03,7.0,134377,81,41.0,3423.0,80047,0.083,1.0
2024-10-18,6.0,166060,36,42.0,4339.0,80047,30.0,180.0
2024-10-19,4.0,171859,34,41.0,8815.0,80047,1.0,12.0
2024-10-07,4.0,161941,94,41.0,8889.0,80047,0.083,1.0
2024-10-01,7.0,165467,42,41.0,9636.0,80047,0.25,3.0
2024-10-03,7.0,162887,42,41.0,9636.0,80047,0.166,2.0
2024-10-17,5.0,135679,33,41.0,9636.0,80047,0.166,2.0
2024-10-17,5.0,180743,39,41.0,9636.0,80047,0.083,1.0
2024-10-18,3.0,115959,41,41.0,9636.0,80047,0.083,1.0
2024-10-01,3.0,121839,34,41.0,9636.0,80047,0.166,2.0
2024-10-08,5.0,118011,84,41.0,9636.0,80047,0.083,1.0
2024-10-08,3.0,139793,34,41.0,9636.0,80047,0.416,5.0
2024-10-08,3.0,121236,24,41.0,9636.0,80047,0.083,1.0
2024-10-08,3.0,153070,41,41.0,9636.0,80047,0.083,1.0
2024-10-10,3.0,180730,41,41.0,9636.0,80047,0.166,2.0
2024-10-10,5.0,171675,33,41.0,9636.0,80047,0.166,2.0
2024-10-11,5.0,138005,24,41.0,9636.0,80047,0.166,2.0
2024-10-02,3.0,127720,44,41.0,9636.0,80047,0.166,2.0
2024-10-03,3.0,159489,93,41.0,9636.0,80047,0.166,2.0
2024-10-03,3.0,125222,35,41.0,9636.0,80047,0.083,1.0
2024-10-03,3.0,144033,72,41.0,9636.0,80047,1.0,12.0
2024-10-18,4.0,177687,,41.0,9636.0,80047,0.166,2.0
2024-10-18,4.0,181212,93,41.0,9636.0,80047,0.166,4.0
2024-10-18,4.0,180269,84,41.0,9636.0,80047,0.166,2.0
2024-10-08,4.0,161941,94,41.0,9636.0,80047,10.75,129.0
2024-10-10,4.0,120169,41,41.0,9636.0,80047,0.166,2.0
2024-10-10,4.0,1425,81,41.0,9636.0,80047,0.083,1.0
2024-10-10,4.0,157732,93,41.0,9636.0,80047,0.166,2.0
2024-10-11,4.0,115068,41,41.0,9636.0,80047,0.083,1.0
2024-10-11,4.0,130824,72,41.0,9636.0,80047,0.083,1.0
2024-10-12,4.0,132899,72,41.0,9636.0,80047,0.25,3.0
2024-10-15,4.0,166611,73,41.0,9636.0,80047,0.0,3.0
2024-10-16,4.0,151404,72,41.0,9636.0,80047,1.0,12.0
2024-10-16,4.0,149859,24,41.0,9636.0,80047,0.083,1.0
2024-10-17,4.0,174063,84,41.0,9636.0,80047,0.166,2.0
2024-10-17,4.0,153915,72,41.0,9636.0,80047,0.083,1.0
2024-10-02,4.0,126702,42,41.0,9636.0,80047,0.083,1.0
2024-10-02,4.0,107699,34,41.0,9636.0,80047,0.166,2.0
2024-10-02,4.0,175096,34,41.0,9636.0,80047,0.166,2.0
2024-10-02,4.0,114871,34,41.0,9636.0,80047,1.0,12.0
2024-10-03,4.0,177095,39,41.0,9636.0,80047,0.166,2.0
2024-10-04,4.0,168752,93,41.0,9636.0,80047,0.083,1.0
2024-10-05,4.0,174366,72,41.0,9636.0,80047,0.166,2.0
2024-10-04,4.0,21,42,41.0,9636.0,80047,0.083,1.0
2024-10-04,4.0,355,42,41.0,9636.0,80047,0.083,1.0
2024-10-04,4.0,3609,41,41.0,9636.0,80047,0.083,1.0
2024-10-05,4.0,1696,41,41.0,9636.0,80047,0.083,1.0
2024-10-05,4.0,2714,41,41.0,9636.0,80047,0.083,1.0
2024-10-05,4.0,2857,41,41.0,9636.0,80047,0.083,1.0
2024-10-18,6.0,166263,34,42.0,9636.0,80047,0.083,1.0
2024-10-07,6.0,161543,34,42.0,9636.0,80047,1.0,12.0
2024-10-11,6.0,155549,24,42.0,9636.0,80047,0.083,1.0
2024-10-10,6.0,152536,34,42.0,9636.0,80047,0.083,1.0
2024-10-03,6.0,159295,34,42.0,9636.0,80047,0.083,1.0
2024-10-15,6.0,180341,34,42.0,9636.0,80047,0.166,2.0
2024-10-14,3.0,3209,34,41.0,9637.0,80047,0.166,2.0
2024-10-19,4.0,141544,34,41.0,9637.0,80047,5.0,60.0
2024-10-05,4.0,112244,34,41.0,9637.0,80047,0.166,2.0
2024-10-10,6.0,172035,36,42.0,9637.0,80047,0.083,1.0
2024-10-16,6.0,167068,36,42.0,9637.0,80047,0.5,6.0
2024-10-19,4.0,173101,24,41.0,423.0,80047,0.083,1.0
2024-10-08,4.0,7320,84,41.0,423.0,80047,0.25,3.0
2024-10-08,4.0,42580,41,41.0,423.0,80047,0.083,1.0
2024-10-11,6.0,167842,34,42.0,423.0,80047,0.083,1.0
2024-10-05,4.0,27073,41,41.0,657.0,80047,0.333,4.0
2024-10-15,4.0,2768,81,41.0,657.0,80047,0.083,1.0
2024-10-16,4.0,126424,44,41.0,657.0,80047,0.333,4.0
2024-10-18,4.0,177098,84,41.0,683.0,80047,0.083,1.0
2024-10-11,6.0,152487,34,42.0,683.0,80047,0.083,1.0
2024-10-04,6.0,157352,24,42.0,683.0,80047,0.083,1.0
2024-10-10,5.0,93,34,41.0,683.0,80047,0.5,6.0
2024-10-18,4.0,112015,35,41.0,693.0,80047,1.0,12.0
2024-10-08,4.0,2059,41,41.0,693.0,80047,0.083,1.0
2024-10-08,4.0,51161,41,41.0,693.0,80047,0.083,1.0
2024-10-10,4.0,170178,42,41.0,693.0,80047,0.083,1.0
2024-10-03,4.0,136646,41,41.0,693.0,80047,0.333,4.0
2024-10-08,5.0,167380,41,41.0,693.0,80047,0.083,1.0
2024-10-09,5.0,165716,93,41.0,693.0,80047,0.083,1.0
2024-10-09,5.0,136191,39,41.0,693.0,80047,0.5,6.0
2024-10-14,3.0,123889,84,41.0,693.0,80047,0.166,2.0
2024-10-08,4.0,123352,42,41.0,816.0,80047,0.166,1.0
2024-10-12,4.0,7506,72,41.0,816.0,80047,100.0,600.0
2024-10-02,4.0,172394,81,41.0,816.0,80047,0.5,3.0
2024-10-16,4.0,122444,42,41.0,816.0,80047,0.166,1.0
2024-10-10,6.0,164678,34,42.0,816.0,80047,0.166,1.0
2024-10-10,6.0,164842,24,42.0,816.0,80047,0.166,1.0
2024-10-03,6.0,151609,39,42.0,816.0,80047,0.166,1.0
2024-10-14,6.0,175673,81,42.0,816.0,80047,0.666,4.0
2024-10-18,6.0,166060,36,42.0,925.0,80047,2.0,24.0
2024-10-04,4.0,174325,72,41.0,1209.0,80047,0.083,1.0
2024-10-10,6.0,1404,72,42.0,2805.0,80047,0.083,1.0
2024-10-07,4.0,4646,41,41.0,2805.0,80047,0.083,1.0
2024-10-05,4.0,3883,41,41.0,2805.0,80047,0.083,1.0
2024-10-03,7.0,179286,39,41.0,3423.0,80047,1.5,18.0
2024-10-03,7.0,153271,42,41.0,9636.0,80047,0.083,1.0
2024-10-17,5.0,157093,39,41.0,9636.0,80047,0.166,2.0
2024-10-17,3.0,170566,41,41.0,9636.0,80047,0.416,5.0
2024-10-17,5.0,145325,39,41.0,9636.0,80047,0.166,2.0
2024-10-18,5.0,144202,39,41.0,9636.0,80047,1.0,12.0
2024-10-01,3.0,115403,39,41.0,9636.0,80047,0.5,6.0
2024-10-01,3.0,169547,93,41.0,9636.0,80047,1.0,12.0
2024-10-08,3.0,166346,39,41.0,9636.0,80047,0.166,2.0
2024-10-08,3.0,140166,41,41.0,9636.0,80047,0.166,2.0
2024-10-09,3.0,161335,81,41.0,9636.0,80047,0.083,1.0
2024-10-11,5.0,165827,81,41.0,9636.0,80047,0.166,2.0
2024-10-11,3.0,166038,24,41.0,9636.0,80047,0.083,1.0
2024-10-03,3.0,149788,39,41.0,9636.0,80047,0.083,1.0
2024-10-03,3.0,149418,24,41.0,9636.0,80047,0.166,2.0
2024-10-04,3.0,122520,41,41.0,9636.0,80047,0.166,2.0
2024-10-15,3.0,115815,41,41.0,9636.0,80047,0.25,3.0
2024-10-15,3.0,138318,41,41.0,9636.0,80047,0.083,1.0
2024-10-18,4.0,134783,71,41.0,9636.0,80047,0.166,2.0
2024-10-07,4.0,27485,41,41.0,9636.0,80047,0.083,1.0
2024-10-09,4.0,173520,24,41.0,9636.0,80047,1.0,12.0
2024-10-10,4.0,5400,71,41.0,9636.0,80047,0.083,1.0
2024-10-10,4.0,133576,33,41.0,9636.0,80047,0.083,1.0
2024-10-10,4.0,125983,41,41.0,9636.0,80047,0.083,1.0
2024-10-10,4.0,163585,33,41.0,9636.0,80047,0.166,2.0
2024-10-07,4.0,140930,41,41.0,9636.0,80047,0.25,3.0
2024-10-08,4.0,121141,41,41.0,9636.0,80047,0.083,1.0
2024-10-08,4.0,120320,41,41.0,9636.0,80047,0.166,2.0
2024-10-03,4.0,179588,64,41.0,9636.0,80047,0.5,6.0
2024-10-04,4.0,120687,34,41.0,9636.0,80047,0.083,1.0
2024-10-18,6.0,170659,39,42.0,9636.0,80047,0.083,1.0
2024-10-08,6.0,162864,34,42.0,9636.0,80047,0.083,1.0
2024-10-11,6.0,156975,39,42.0,9636.0,80047,0.083,1.0
2024-10-03,6.0,175552,81,42.0,9636.0,80047,0.083,1.0
2024-10-03,6.0,175412,94,42.0,9636.0,80047,0.083,1.0
2024-10-04,6.0,175834,41,42.0,9636.0,80047,0.083,1.0
2024-10-14,6.0,174218,34,42.0,9636.0,80047,0.166,2.0
2024-10-15,6.0,161046,35,42.0,9636.0,80047,0.083,1.0
2024-10-16,6.0,174984,39,42.0,9636.0,80047,0.5,6.0
2024-10-16,5.0,162723,34,41.0,9637.0,80047,0.083,1.0
2024-10-18,4.0,173541,34,41.0,9637.0,80047,0.333,4.0
2024-10-02,4.0,5703,36,41.0,9637.0,80047,5.0,60.0
2024-10-16,6.0,170511,96,42.0,9637.0,80047,0.083,1.0
2024-10-03,4.0,133705,35,41.0,10217.0,80047,3.0,3.0
2024-10-07,4.0,38446,41,41.0,423.0,80047,0.083,1.0
2024-10-10,4.0,157412,42,41.0,423.0,80047,0.083,1.0
2024-10-11,6.0,167384,34,42.0,423.0,80047,0.083,1.0
2024-10-04,3.0,208,41,41.0,423.0,80047,0.166,2.0
2024-10-03,3.0,124701,35,41.0,552.0,80047,0.333,4.0
2024-10-04,4.0,154131,41,41.0,657.0,80047,0.166,2.0
2024-10-18,6.0,173701,39,42.0,683.0,80047,0.083,1.0
2024-10-18,6.0,180911,41,42.0,683.0,80047,0.083,1.0
2024-10-02,7.0,125450,42,41.0,683.0,80047,0.083,1.0
2024-10-17,3.0,167402,41,41.0,683.0,80047,0.083,1.0
2024-10-18,4.0,53965,41,41.0,693.0,80047,0.083,1.0
2024-10-11,4.0,145236,36,41.0,693.0,80047,1.0,12.0
2024-10-03,3.0,152286,34,41.0,693.0,80047,0.083,1.0
2024-10-14,5.0,166864,41,41.0,693.0,80047,0.083,1.0
2024-10-18,6.0,160320,39,42.0,693.0,80047,1.0,12.0
2024-10-19,4.0,159367,36,41.0,816.0,80047,20.0,120.0
2024-10-08,4.0,51455,72,41.0,816.0,80047,0.166,1.0
2024-10-08,4.0,122876,42,41.0,816.0,80047,0.166,1.0
2024-10-08,4.0,53406,41,41.0,816.0,80047,0.166,1.0
2024-10-09,4.0,107097,41,41.0,816.0,80047,0.166,1.0
2024-10-10,4.0,109620,41,41.0,816.0,80047,0.166,1.0
2024-10-11,4.0,1623,42,41.0,816.0,80047,0.166,1.0
2024-10-14,4.0,32417,81,41.0,816.0,80047,0.166,1.0
2024-10-11,6.0,161439,39,42.0,816.0,80047,0.166,1.0
2024-10-01,3.0,126850,39,41.0,816.0,80047,0.166,1.0
2024-10-09,3.0,171580,42,41.0,816.0,80047,0.166,1.0
2024-10-10,3.0,172886,93,41.0,816.0,80047,0.166,1.0
2024-10-03,3.0,168339,42,41.0,816.0,80047,0.333,2.0
2024-10-10,6.0,165995,24,42.0,2805.0,80047,0.083,1.0
2024-10-07,4.0,137065,36,41.0,2805.0,80047,1.0,12.0
2024-10-07,4.0,37742,41,41.0,2805.0,80047,0.083,1.0
2024-10-05,4.0,3790,41,41.0,2805.0,80047,0.083,1.0
2024-10-16,3.0,175092,42,41.0,8733.0,80047,0.416,5.0
2024-10-19,4.0,137055,36,41.0,8815.0,80047,1.0,12.0
2024-10-02,4.0,1747,41,41.0,8815.0,80047,0.083,1.0
2024-10-16,7.0,152998,81,41.0,9636.0,80047,0.166,2.0
2024-10-17,5.0,145016,41,41.0,9636.0,80047,0.166,2.0
2024-10-18,5.0,174703,41,41.0,9636.0,80047,0.083,1.0
2024-10-07,3.0,164554,35,41.0,9636.0,80047,1.0,12.0
2024-10-08,3.0,156112,93,41.0,9636.0,80047,0.25,3.0
2024-10-08,5.0,137555,41,41.0,9636.0,80047,0.166,2.0
2024-10-08,5.0,171574,24,41.0,9636.0,80047,0.166,2.0
2024-10-09,5.0,144723,41,41.0,9636.0,80047,0.166,2.0
2024-10-09,5.0,160341,24,41.0,9636.0,80047,0.166,2.0
2024-10-10,3.0,166622,81,41.0,9636.0,80047,0.25,3.0
2024-10-11,5.0,143426,34,41.0,9636.0,80047,0.083,1.0
2024-10-02,5.0,180888,81,41.0,9636.0,80047,0.166,2.0
2024-10-03,3.0,180730,41,41.0,9636.0,80047,0.083,1.0
2024-10-04,3.0,170176,41,41.0,9636.0,80047,1.0,12.0
2024-10-14,3.0,139004,41,41.0,9636.0,80047,0.083,1.0
2024-10-14,3.0,115432,41,41.0,9636.0,80047,0.25,3.0
2024-10-15,3.0,149021,42,41.0,9636.0,80047,1.0,12.0
2024-10-15,3.0,180975,34,41.0,9636.0,80047,0.5,6.0
2024-10-15,5.0,147388,34,41.0,9636.0,80047,0.166,2.0
2024-10-07,4.0,7470,41,41.0,9636.0,80047,0.083,1.0
2024-10-08,4.0,2101526136,41,41.0,9636.0,80047,0.083,1.0
2024-10-10,4.0,134659,42,41.0,9636.0,80047,0.0,1.0
2024-10-11,4.0,144298,72,41.0,9636.0,80047,0.0,2.0
2024-10-12,4.0,119186,34,41.0,9636.0,80047,0.25,3.0
2024-10-12,4.0,163621,39,41.0,9636.0,80047,0.166,2.0
2024-10-14,4.0,118483,42,41.0,9636.0,80047,0.083,1.0
2024-10-16,4.0,2845,41,41.0,9636.0,80047,0.166,2.0
2024-10-17,4.0,174553,41,41.0,9636.0,80047,0.166,2.0
2024-10-02,4.0,29982,71,41.0,9636.0,80047,0.166,2.0
2024-10-03,4.0,24479,34,41.0,9636.0,80047,0.083,1.0
2024-10-03,4.0,120169,41,41.0,9636.0,80047,0.166,2.0
2024-10-04,4.0,161941,94,41.0,9636.0,80047,1.666,20.0
2024-10-04,4.0,21065,72,41.0,9636.0,80047,1.0,12.0
2024-10-04,4.0,1581,72,41.0,9636.0,80047,0.083,1.0
2024-10-04,4.0,29201,41,41.0,9636.0,80047,0.083,1.0
2024-10-05,4.0,22651,41,41.0,9636.0,80047,0.083,1.0
2024-10-05,4.0,29068,41,41.0,9636.0,80047,0.083,1.0
2024-10-01,6.0,168001,72,42.0,9636.0,80047,0.083,1.0
2024-10-07,6.0,178990,41,42.0,9636.0,80047,1.0,12.0
2024-10-10,6.0,151368,24,42.0,9636.0,80047,0.083,1.0
